Region,Site,Location,year,depth,Site.ID,RF_geomorpho,exposure,GPS.Latitude,GPS.Longitude,Sample_ID,Family,genus_species,weight,temperature
WIO,Maldives,Alif_Alif,2017,5,4.1,Patch,Medium,3.88789,72.92812,17_MV_139,Pomacentridae,Chromis_weberi,0.027,28
WIO,Maldives,Alif_Alif,2017,5,4.1,Patch,Medium,3.88789,72.92812,17_MV_140,Pomacentridae,Chromis_weberi,0.024,28
WIO,Maldives,Alif_Alif,2017,5,4.1,Patch,Medium,3.88789,72.92812,17_MV_141,Pomacentridae,Chromis_weberi,0.022,28
WIO,Maldives,Alif_Alif,2017,5,4.1,Patch,Medium,3.88789,72.92812,17_MV_142,Pomacentridae,Chromis_weberi,0.017,28
WIO,Maldives,Alif_Alif,2017,5,4.1,Patch,Medium,3.88789,72.92812,17_MV_143,Pomacentridae,Dascyllus_carneus,0.014,28
WIO,Maldives,Alif_Alif,2017,5,4.1,Patch,Medium,3.88789,72.92812,17_MV_144,Pomacentridae,Dascyllus_carneus,0.008,28
WIO,Maldives,Alif_Alif,2017,5,4.1,Patch,Medium,3.88789,72.92812,17_MV_145,Pomacentridae,Dascyllus_carneus,0.008,28
WIO,Maldives,Alif_Alif,2017,5,4.1,Patch,Medium,3.88789,72.92812,17_MV_146,Pomacentridae,Dascyllus_carneus,0.008,28
WIO,Maldives,Alif_Alif,2017,5,4.1,Patch,Medium,3.88789,72.92812,17_MV_MORPHO_020,Pomacentridae,Dascyllus_carneus,NA,28
WIO,Maldives,Alif_Alif,2017,5,4.1,Patch,Medium,3.88789,72.92812,17_MV_MORPHO_021,Pomacentridae,Dascyllus_carneus,NA,28
WIO,Maldives,Alif_Alif,2017,5,4.1,Patch,Medium,3.88789,72.92812,17_MV_MORPHO_022,Pomacentridae,Dascyllus_carneus,NA,28
WIO,Maldives,Alif_Alif,2017,5,4.1,Patch,Medium,3.88789,72.92812,17_MV_150,Pomacentridae,Dascyllus_trimaculatus,0.034,28
WIO,Maldives,Alif_Alif,2017,5,4.1,Patch,Medium,3.88789,72.92812,17_MV_151,Pomacentridae,Dascyllus_trimaculatus,0.033,28
WIO,Maldives,Alif_Alif,2017,5,4.1,Patch,Medium,3.88789,72.92812,17_MV_152,Pomacentridae,Dascyllus_trimaculatus,0.035,28
WIO,Maldives,Alif_Alif,2017,5,4.1,Patch,Medium,3.88789,72.92812,17_MV_153,Pomacentridae,Dascyllus_trimaculatus,0.028,28
WIO,Maldives,Alif_Alif,2017,5,4.1,Patch,Medium,3.88789,72.92812,17_MV_154,Pomacentridae,Dascyllus_trimaculatus,0.028,28
WIO,Maldives,Alif_Alif,2017,5,4.1,Patch,Medium,3.88789,72.92812,17_MV_127,Labridae,Gomphosus_caeruleus,0.018,28
WIO,Maldives,Alif_Alif,2017,5,4.1,Patch,Medium,3.88789,72.92812,17_MV_128,Labridae,Gomphosus_caeruleus,0.01,28
WIO,Maldives,Alif_Alif,2017,5,4.1,Patch,Medium,3.88789,72.92812,17_MV_137,Labridae,Halichoeres_hortulanus,0.082,28
WIO,Maldives,Alif_Alif,2017,5,4.1,Patch,Medium,3.88789,72.92812,17_MV_129,Mullidae,Parupeneus_macronemus,0.035,28
WIO,Maldives,Alif_Alif,2017,5,4.1,Patch,Medium,3.88789,72.92812,17_MV_131,Mullidae,Parupeneus_macronemus,0.045,28
WIO,Maldives,Alif_Alif,2017,5,4.1,Patch,Medium,3.88789,72.92812,17_MV_134,Serranidae,Pseudanthias_squamipinnis,0.017,28
WIO,Maldives,Alif_Alif,2017,5,4.1,Patch,Medium,3.88789,72.92812,17_MV_135,Serranidae,Pseudanthias_squamipinnis,0.008,28
WIO,Maldives,Alif_Alif,2017,5,4.1,Patch,Medium,3.88789,72.92812,17_MV_136,Serranidae,Pseudanthias_squamipinnis,0.004,28
WIO,Maldives,Alif_Alif,2017,5,4.1,Patch,Medium,3.88789,72.92812,17_MV_125,Zanclidae,Zanclus_cornutus,0.094,28
WIO,Maldives,Alif_Alif,2017,5,4.1,Patch,Medium,3.88789,72.92812,17_MV_126,Zanclidae,Zanclus_cornutus,0.097,28
WIO,Maldives,Alif_Alif,2017,20,4.2,Barrier_out,Exposed,3.83075,72.96228,17_MV_087,Pomacentridae,Amphiprion_clarkii,0.03,29
WIO,Maldives,Alif_Alif,2017,20,4.2,Barrier_out,Exposed,3.83075,72.96228,17_MV_088,Pomacentridae,Amphiprion_clarkii,0.028,29
WIO,Maldives,Alif_Alif,2017,20,4.2,Barrier_out,Exposed,3.83075,72.96228,17_MV_089,Chaetodontidae,Chaetodon_trifasciatus,0.038,29
WIO,Maldives,Alif_Alif,2017,20,4.2,Barrier_out,Exposed,3.83075,72.96228,17_MV_102,Pomacentridae,Chromis_atripectoralis,0.008,29
WIO,Maldives,Alif_Alif,2017,20,4.2,Barrier_out,Exposed,3.83075,72.96228,17_MV_099,Pomacentridae,Dascyllus_carneus,0.008,29
WIO,Maldives,Alif_Alif,2017,20,4.2,Barrier_out,Exposed,3.83075,72.96228,17_MV_100,Pomacentridae,Dascyllus_carneus,0.006,29
WIO,Maldives,Alif_Alif,2017,20,4.2,Barrier_out,Exposed,3.83075,72.96228,17_MV_616,Pomacentridae,Dascyllus_carneus,0.004,29
WIO,Maldives,Alif_Alif,2017,20,4.2,Barrier_out,Exposed,3.83075,72.96228,17_MV_090,Labridae,Gomphosus_caeruleus,0.05,29
WIO,Maldives,Alif_Alif,2017,20,4.2,Barrier_out,Exposed,3.83075,72.96228,17_MV_091,Labridae,Gomphosus_caeruleus,0.021,29
WIO,Maldives,Alif_Alif,2017,20,4.2,Barrier_out,Exposed,3.83075,72.96228,17_MV_092,Labridae,Gomphosus_caeruleus,0.021,29
WIO,Maldives,Alif_Alif,2017,20,4.2,Barrier_out,Exposed,3.83075,72.96228,17_MV_098,Labridae,Gomphosus_caeruleus,0.008,29
WIO,Maldives,Alif_Alif,2017,20,4.2,Barrier_out,Exposed,3.83075,72.96228,17_MV_095,Labridae,Halichoeres_hortulanus,0.044,29
WIO,Maldives,Alif_Alif,2017,20,4.2,Barrier_out,Exposed,3.83075,72.96228,17_MV_096,Labridae,Halichoeres_hortulanus,0.035,29
WIO,Maldives,Alif_Alif,2017,20,4.2,Barrier_out,Exposed,3.83075,72.96228,17_MV_097,Labridae,Halichoeres_hortulanus,0.015,29
WIO,Maldives,Alif_Alif,2017,20,4.2,Barrier_out,Exposed,3.83075,72.96228,17_MV_093,Mullidae,Parupeneus_macronemus,0.039,29
WIO,Maldives,Alif_Alif,2017,20,4.2,Barrier_out,Exposed,3.83075,72.96228,17_MV_094,Mullidae,Parupeneus_macronemus,0.031,29
WIO,Maldives,Alif_Alif,2017,20,4.2,Barrier_out,Exposed,3.83075,72.96228,17_MV_101,Serranidae,Pseudanthias_squamipinnis,0.004,29
WIO,Maldives,Alif_Alif,2017,15,4.3,Patch,Medium,3.85596,72.93654,17_MV_106,Chaetodontidae,Chaetodon_trifasciatus,0.034,29
WIO,Maldives,Alif_Alif,2017,15,4.3,Patch,Medium,3.85596,72.93654,17_MV_107,Chaetodontidae,Chaetodon_trifasciatus,0.036,29
WIO,Maldives,Alif_Alif,2017,15,4.3,Patch,Medium,3.85596,72.93654,17_MV_121,Acanthuridae,Ctenochaetus_striatus,0.075,29
WIO,Maldives,Alif_Alif,2017,15,4.3,Patch,Medium,3.85596,72.93654,17_MV_122,Acanthuridae,Ctenochaetus_striatus,0.07,29
WIO,Maldives,Alif_Alif,2017,15,4.3,Patch,Medium,3.85596,72.93654,17_MV_123,Acanthuridae,Ctenochaetus_striatus,0.083,29
WIO,Maldives,Alif_Alif,2017,15,4.3,Patch,Medium,3.85596,72.93654,17_MV_MORPHO_013,Acanthuridae,Ctenochaetus_striatus,0.048,29
WIO,Maldives,Alif_Alif,2017,15,4.3,Patch,Medium,3.85596,72.93654,17_MV_MORPHO_014,Acanthuridae,Ctenochaetus_striatus,0.044,29
WIO,Maldives,Alif_Alif,2017,15,4.3,Patch,Medium,3.85596,72.93654,17_MV_103,Labridae,Gomphosus_caeruleus,0.015,29
WIO,Maldives,Alif_Alif,2017,15,4.3,Patch,Medium,3.85596,72.93654,17_MV_104,Labridae,Gomphosus_caeruleus,0.01,29
WIO,Maldives,Alif_Alif,2017,15,4.3,Patch,Medium,3.85596,72.93654,17_MV_105,Labridae,Gomphosus_caeruleus,0.014,29
WIO,Maldives,Alif_Alif,2017,15,4.3,Patch,Medium,3.85596,72.93654,17_MV_111,Labridae,Halichoeres_hortulanus,0.057,29
WIO,Maldives,Alif_Alif,2017,15,4.3,Patch,Medium,3.85596,72.93654,17_MV_112,Labridae,Halichoeres_hortulanus,0.008,29
WIO,Maldives,Alif_Alif,2017,15,4.3,Patch,Medium,3.85596,72.93654,17_MV_108,Labridae,Hemigymnus_fasciatus,0.087,29
WIO,Maldives,Alif_Alif,2017,15,4.3,Patch,Medium,3.85596,72.93654,17_MV_109,Labridae,Hemigymnus_fasciatus,0.073,29
WIO,Maldives,Alif_Alif,2017,15,4.3,Patch,Medium,3.85596,72.93654,17_MV_110,Labridae,Hemigymnus_fasciatus,0.06,29
